"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent"
2020-08-16,23288,396,5297558,23175,13893,680,47,34
2020-08-17,23559,421,5336097,23446,14346,674,51,37
2020-08-18,23773,438,5380613,23660,14736,682,52,37
2020-08-19,23993,450,5440495,23880,15054,694,53,34
2020-08-20,24236,463,5508831,24123,17661,644,51,33
2020-08-21,24407,472,5579980,24294,18268,647,47,31
2020-08-22,24602,485,5647677,24489,18567,631,43,27
2020-08-23,24812,502,5706587,24699,19041,604,39,26
2020-08-24,24916,517,5758034,24803,19411,659,38,22
2020-08-25,25053,525,5814709,24940,19622,644,42,23
2020-08-26,25205,549,5886412,25092,19908,603,46,20
2020-08-27,25322,571,5972680,25209,20174,558,35,15
2020-08-28,25448,582,6052236,25335,20441,543,35,21
2020-08-29,25547,600,6119791,25434,20664,510,32,21
2020-08-30,25670,611,6168229,25557,20924,501,31,15
2020-08-31,25746,652,6214453,25633,21158,481,27,17
2020-09-01,25819,657,6255832,25706,21311,450,26,10
2020-09-02,25923,663,6319795,25810,21498,433,23,16
2020-09-03,26049,678,6455876,25936,21720,391,26,18
2020-09-04,26136,737,6526837,26023,21978,357,27,17
2020-09-05,26207,748,6590675,26094,22138,326,27,19
2020-09-06,26279,753,6657235,26166,22275,310,26,20
2020-09-07,26322,762,6693434,26209,22411,294,32,21
2020-09-08,26374,770,6730397,26261,22532,263,29,16
2020-09-09,26465,781,6789333,26352,22671,221,26,15
2020-09-10,26513,788,6849431,26513,22844,195,23,15
2020-09-11,26565,797,6928153,26565,23025,163,18,12
2020-09-12,26607,803,6976155,26607,23137,151,15,10
2020-09-13,26651,810,7016090,26651,23270,137,17,7
2020-09-14,26692,816,7047036,26692,23386,141,18,10
2020-09-15,26739,816,7076040,26739,23460,139,17,10
