"date","confirmed","confirmed_cum","deaths","deaths_cum","tests","tests_cum","positives","positives_cum","recovered","recovered_cum","hosp","hosp_cum","icu","icu_cum","vent","vent_cum"
2020-03-12,30,157,0,3,4635,14856,30,157,0,0,0,0,0,0,0,0
2020-03-13,41,198,1,4,1829,16685,41,198,0,0,0,0,0,0,0,0
2020-03-14,51,249,0,4,3811,20496,51,249,0,0,0,0,0,0,0,0
2020-03-15,48,297,2,6,2071,22567,48,297,0,0,0,0,0,0,0,0
2020-03-16,79,376,0,6,16097,38664,79,376,0,0,0,0,0,0,0,0
2020-03-17,78,454,0,6,5780,44444,78,454,0,0,0,0,0,0,0,0
2020-03-18,113,567,1,7,6556,51000,113,567,0,0,0,0,0,0,0,0
2020-03-19,142,709,0,7,32333,83333,142,709,28,28,0,0,0,0,0,0
2020-03-20,138,847,1,8,8066,91399,138,847,11,39,0,0,0,0,0,0
2020-03-21,225,1072,0,8,8885,100284,225,1072,12,51,0,0,0,0,0,0
2020-03-22,280,1352,0,8,9002,109286,280,1352,19,70,0,0,0,0,0,0
2020-03-23,328,1680,0,8,6357,115643,328,1680,27,97,0,0,0,0,0,0
2020-03-24,370,2050,1,9,7557,123200,370,2050,16,113,0,0,0,0,0,0
2020-03-25,380,2430,1,10,32886,156086,380,2430,16,129,0,0,0,0,0,0
2020-03-26,379,2809,4,14,20419,176505,379,2809,22,151,0,0,0,0,0,0
2020-03-27,371,3180,0,14,16279,192784,371,3180,53,204,0,0,0,0,0,0
2020-03-28,460,3640,1,15,15251,208035,460,3640,19,223,0,0,0,0,0,0
2020-03-29,344,3984,2,17,15479,223514,344,3984,2,225,0,0,0,0,0,0
2020-03-30,266,4250,2,19,7654,231168,266,4250,66,291,0,0,0,0,0,0
2020-03-31,311,4561,1,20,11756,242924,311,4561,54,345,32,32,6,6,0,0
2020-04-01,303,4864,1,21,14029,256953,303,4864,73,418,368,400,70,76,33,33
2020-04-02,273,5137,4,25,9944,266897,273,5137,154,572,15,415,5,81,-1,32
2020-04-03,225,5362,4,29,8475,275372,225,5362,63,635,-5,410,5,86,0,32
2020-04-04,190,5552,2,31,9519,284891,190,5552,51,686,50,460,6,92,1,33
2020-04-05,141,5693,5,36,12253,297144,141,5693,102,788,0,460,4,96,0,33
2020-04-06,106,5799,5,41,5519,302663,106,5799,61,849,-2,458,0,96,2,35
2020-04-07,119,5918,8,49,8037,310700,119,5918,1700,2549,-153,305,-3,93,2,37
2020-04-08,105,6023,2,51,8668,319368,105,6023,266,2815,-42,263,-6,87,-1,36
2020-04-09,85,6108,1,52,10766,330134,85,6108,174,2989,-1,262,-6,81,0,36
2020-04-10,106,6214,3,55,8212,338346,106,6214,153,3142,-26,236,-7,74,2,38
2020-04-11,88,6302,2,57,9501,347847,88,6302,124,3266,4,240,6,80,0,38
2020-04-12,22,6324,3,60,6094,353941,22,6324,72,3338,-1,239,1,81,-3,35
2020-04-13,41,6365,2,62,8195,362136,41,6365,156,3494,-12,227,-2,79,11,46
2020-04-14,49,6414,1,63,4357,366493,49,6414,104,3598,3,230,1,80,-2,44
2020-04-15,223,6637,1,64,4884,371377,223,6637,90,3688,-16,214,-7,73,-2,42
2020-04-16,30,6667,0,64,8626,380003,30,6667,59,3747,-13,201,-6,67,-4,38
2020-04-17,47,6714,2,66,11527,391530,47,6714,72,3819,-9,192,-7,60,0,38
2020-04-18,42,6756,3,69,14980,406510,42,6756,344,4163,-8,184,-4,56,-4,34
2020-04-19,44,6800,2,71,14486,420996,44,6800,67,4230,-6,178,-8,48,-1,33
2020-04-20,13,6813,1,72,10738,431734,13,6813,28,4258,-8,170,1,49,-1,32
2020-04-21,22,6835,0,72,8108,439842,22,6835,437,4695,-3,167,-2,47,1,33
2020-04-22,7,6842,3,75,12599,452441,7,6842,240,4935,-5,162,0,47,-2,31
2020-04-23,8,6850,1,76,14218,466659,8,6850,110,5045,-10,152,-1,46,-2,29
2020-04-24,17,6867,3,79,15711,482370,17,6867,91,5136,-13,139,-4,42,-1,28
2020-04-25,18,6885,2,81,11887,494257,18,6885,237,5373,-10,129,1,43,0,28
2020-04-26,19,6904,3,84,12192,506449,19,6904,168,5541,-14,115,0,43,-3,25
2020-04-27,7,6911,0,84,10614,517063,7,6911,47,5588,-2,113,1,44,2,27
2020-04-28,12,6923,1,85,13616,530679,12,6923,42,5630,-3,110,-1,43,0,27
2020-04-29,13,6936,5,90,13731,544410,13,6936,40,5670,-16,94,-5,38,-1,26
2020-04-30,8,6944,2,92,19231,563641,8,6944,47,5717,-5,89,-4,34,-4,22
2020-05-01,13,6957,2,94,25227,588868,13,6957,30,5747,-6,83,-5,29,-1,21
2020-05-02,15,6972,0,94,22715,611583,15,6972,49,5796,-4,79,-1,28,0,21
2020-05-03,18,6990,2,96,21524,633107,18,6990,21,5817,-4,75,0,28,-1,20
2020-05-04,24,7014,0,96,17107,650214,24,7014,46,5863,-5,70,0,28,0,20
2020-05-05,26,7040,2,98,14542,664756,26,7040,27,5890,-4,66,-1,27,0,20
2020-05-06,24,7064,0,98,23900,688656,24,7064,89,5979,-4,62,0,27,-2,18
2020-05-07,22,7086,0,98,33893,722549,22,7086,59,6038,-4,58,-4,23,-1,17
2020-05-08,18,7104,0,98,34701,757250,18,7104,46,6084,-2,56,-2,21,-1,16
2020-05-09,14,7118,0,98,38206,795456,14,7118,53,6137,-5,51,-2,19,-1,15
2020-05-10,12,7130,0,98,32416,827872,12,7130,29,6166,-8,43,-1,18,0,15
2020-05-11,7,7137,0,98,27247,855119,7,7137,16,6182,6,49,-2,16,-1,14
2020-05-12,20,7157,0,98,22808,877927,20,7157,51,6233,-2,47,0,16,1,15
2020-05-13,11,7168,1,99,31098,909025,11,7168,41,6274,3,50,1,17,-1,14
2020-05-14,15,7183,0,99,34274,943299,15,7183,25,6299,1,51,1,18,-1,13
2020-05-15,31,7214,0,99,40517,983816,31,7214,37,6336,-4,47,0,18,0,13
2020-05-16,17,7231,0,99,31836,1015652,17,7231,30,6366,2,49,-2,16,-1,12
2020-05-17,8,7239,0,99,26474,1042126,8,7239,3,6369,1,50,0,16,0,12
2020-05-18,9,7248,1,100,19908,1062034,9,7248,27,6396,-5,45,-4,12,-5,7
2020-05-19,8,7256,0,100,23836,1085870,8,7256,19,6415,2,47,-1,11,0,7
2020-05-20,11,7267,1,101,25697,1111567,11,7267,30,6445,-3,44,-2,9,0,7
2020-05-21,2,7269,0,101,26117,1137684,2,7269,27,6472,-3,41,0,9,0,7
2020-05-22,14,7283,1,102,32998,1170682,14,7283,8,6480,-1,40,-2,7,-1,6
2020-05-23,13,7296,1,103,21580,1192262,13,7296,12,6492,-4,36,-2,5,-1,5
2020-05-24,3,7299,0,103,32533,1224795,3,7299,15,6507,-3,33,0,5,0,5
