Date,State,confirmed_cum,deaths_cum,tests_cum,positives_cum,recovered_cum,hosp_cum,ICU_cum,vent_cum
27-02-20,SA,3,0,0,0,0,0,0,0
27-02-20,TAS,0,0,0,0,0,0,0,0
27-02-20,VIC,7,0,0,0,0,0,0,0
27-02-20,WA,1,0,0,0,0,0,0,0
28-02-20,ACT,0,0,0,0,0,0,0,0
28-02-20,NSW,4,0,0,0,0,0,0,0
28-02-20,NT,0,0,0,0,0,0,0,0
28-02-20,QLD,9,0,0,0,0,0,0,0
28-02-20,SA,3,0,0,0,0,0,0,0
28-02-20,TAS,0,0,0,0,0,0,0,0
28-02-20,VIC,7,0,0,0,0,0,0,0
28-02-20,WA,2,0,0,0,0,0,0,0
29-02-20,ACT,0,0,0,0,0,0,0,0
29-02-20,NSW,4,0,0,0,0,0,0,0
29-02-20,NT,0,0,0,0,0,0,0,0
29-02-20,QLD,9,0,0,0,0,0,0,0
29-02-20,SA,3,0,0,0,0,0,0,0
29-02-20,TAS,0,0,0,0,0,0,0,0
29-02-20,VIC,7,0,0,0,0,0,0,0
29-02-20,WA,2,0,0,0,0,0,0,0
01-03-20,ACT,0,0,0,0,0,0,0,0
01-03-20,NSW,5,0,0,0,0,0,0,0
01-03-20,NT,0,0,0,0,0,0,0,0
01-03-20,QLD,9,0,0,0,0,0,0,0
01-03-20,SA,3,0,0,0,0,0,0,0
01-03-20,TAS,0,0,0,0,0,0,0,0
01-03-20,VIC,9,0,0,0,0,0,0,0
01-03-20,WA,2,1,0,0,0,0,0,0
02-03-20,ACT,0,0,0,0,0,0,0,0
02-03-20,NSW,9,0,0,0,0,0,0,0
02-03-20,NT,0,0,0,0,0,0,0,0
02-03-20,QLD,9,0,0,0,0,0,0,0
02-03-20,SA,3,0,0,0,0,0,0,0
02-03-20,TAS,0,0,0,0,0,0,0,0
02-03-20,VIC,9,0,0,0,0,0,0,0
02-03-20,WA,2,1,0,0,0,0,0,0
03-03-20,ACT,0,0,0,0,0,0,0,0
03-03-20,NSW,15,1,0,0,0,0,0,0
03-03-20,NT,0,0,0,0,0,0,0,0
03-03-20,QLD,10,0,0,0,0,0,0,0
03-03-20,SA,3,0,0,0,0,0,0,0
03-03-20,TAS,1,0,0,0,0,0,0,0
03-03-20,VIC,9,0,0,0,0,0,0,0
03-03-20,WA,2,1,0,0,0,0,0,0
04-03-20,ACT,0,0,0,0,0,0,0,0
04-03-20,NSW,22,1,0,0,0,0,0,0
04-03-20,NT,0,0,0,0,0,0,0,0
04-03-20,QLD,11,0,0,0,0,0,0,0
04-03-20,SA,5,0,0,0,0,0,0,0
04-03-20,TAS,1,0,0,0,0,0,0,0
04-03-20,VIC,10,0,0,0,0,0,0,0
04-03-20,WA,2,1,0,0,0,0,0,0
05-03-20,ACT,0,0,0,0,0,0,0,0
