"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2022-01-19,1506602,2855,59362743,1483750,311158,5307,425,132,46720255
2022-01-20,1550145,2915,59549278,1527077,311158,5277,418,141,47053063
2022-01-21,1590013,3003,59736423,1566744,311270,5147,424,132,47406253
2022-01-22,1619999,3067,59881199,1596472,311270,5108,417,133,47742207
2022-01-23,1675941,3125,60042958,1651769,311270,5036,392,138,47934083
2022-01-24,1680448,3183,60163582,1656417,311270,5173,402,140,48055260
2022-01-25,1706154,3259,60297892,1681343,311270,5391,395,136,48377727
2022-01-26,1739233,3345,60459462,1713844,311270,5227,372,133,48701606
2022-01-27,1816718,3417,60599918,1790704,311270,5090,384,133,48784315
2022-01-28,1851879,3515,60702677,1825449,311270,5021,391,138,49089980
2022-01-29,1881871,3612,60840097,1854973,311270,4953,394,128,49398801
2022-01-30,2159490,3700,60959433,2132211,311270,4790,367,123,49572846
2022-01-31,2182618,3744,61058489,2155071,311270,4947,371,115,49664135
2022-02-01,2213084,3821,61151036,2185271,311270,4954,374,132,49926171
2022-02-02,2250060,3891,61281383,2213163,311270,4665,348,133,50192907
2022-02-03,2290835,3975,61391571,2253473,311270,4594,316,126,50449872
2022-02-04,2319289,4059,61491811,2281518,311270,4449,315,133,50704279
2022-02-05,2343639,4142,61597812,2305516,311270,4255,303,129,50952756
2022-02-06,2364744,4188,61685982,2326312,311270,4147,286,123,51081337
2022-02-07,2385020,4234,61768507,2346322,311270,3916,274,115,51152055
2022-02-08,2409247,4289,61854639,2370082,311270,3801,271,116,51369320
2022-02-09,2436580,4359,61968530,2396967,311270,3588,274,114,51590445
2022-02-10,2462729,4417,62063166,2422653,311270,3414,267,106,51805966
2022-02-11,2486297,4468,62158165,2445759,311270,3294,256,99,52008496
2022-02-12,2505939,4533,62235928,2464993,311270,3126,257,94,52212465
2022-02-13,2527112,4580,62318432,2485732,311270,3010,223,86,52321535
2022-02-14,2543864,4605,62390424,2502136,311270,3069,231,92,52371422
2022-02-15,2584131,4655,62448135,2541968,311270,2949,222,88,52541700
2022-02-16,2575051,4719,62551107,2532331,311270,2738,223,86,52698768
2022-02-17,2634178,4785,62656365,2590932,311270,2677,224,87,52859039
2022-02-18,2656554,4825,62746248,2612786,311270,2528,208,84,53010759
2022-02-19,2675719,4870,62825366,2631619,311270,2437,190,78,53167569
2022-02-20,2691017,4903,62892018,2646366,311270,2392,184,72,53255598
2022-02-21,2705869,4920,62942737,2660783,311270,2416,179,68,53297217
2022-02-22,2725633,4957,63024944,2679971,311270,2415,171,54,53439184
2022-02-23,2749919,5018,63125647,2703328,311270,2322,172,51,53572684
2022-02-24,2772182,5060,63215179,2724935,311270,2186,159,47,53697719
2022-02-25,2793620,5089,63315728,2745433,311270,2072,159,47,53822416
2022-02-26,2812858,5124,63394389,2764188,311270,2025,150,44,53945523
2022-02-27,2829173,5151,63465213,2780085,311270,1995,141,39,54012725
2022-02-28,2845822,5163,63523582,2796281,311270,2003,136,36,54043583
2022-03-01,2867023,5204,63593367,2816809,311270,1940,131,36,54147015
2022-03-02,2892325,5265,63691521,2841081,311270,1904,121,31,54238420
2022-03-03,2920706,5312,63786457,2868790,311270,1837,118,29,54325970
2022-03-04,2945738,5350,63878542,2892794,311270,1753,112,33,54413414
2022-03-05,2969107,5402,63958888,2915500,311270,1752,112,35,54505583
2022-03-06,2989232,5415,64028927,2935083,311270,1737,113,32,54557472
2022-03-07,3010761,5448,64093950,2956078,311270,1809,117,31,54580411
2022-03-08,3039190,5465,64165448,2983959,311270,1788,112,29,54659240
2022-03-09,3069926,5499,64265447,3013452,311270,1737,112,27,54749767
2022-03-10,3104907,5521,64373702,3047629,311270,1688,111,25,54841157
2022-03-11,3136921,5551,64470080,3078900,311270,1689,101,26,54934071
2022-03-12,3165949,5573,64555122,3107262,311270,1685,97,25,55042007
2022-03-13,3193065,5589,64640707,3133760,311270,1702,108,31,55114521
2022-03-14,3216770,5593,64710352,3156889,311270,1727,112,24,55149115
2022-03-15,3246409,5618,64787909,3185755,311270,1801,105,27,55223539
2022-03-16,3529331,5641,64889929,3467474,311270,1812,105,24,55321036
2022-03-17,3580572,5667,65010968,3517424,311270,1855,96,26,55415201
2022-03-18,3630413,5696,65112260,3566194,311270,1855,92,25,55508022
2022-03-19,3675780,5724,65221844,3610499,311270,1903,85,23,55608918
2022-03-20,3717546,5733,65324860,3651273,311270,1943,88,26,55680095
2022-03-21,3756949,5739,65406858,3689706,311270,2046,87,23,55716641
2022-03-22,3807845,5766,65446475,3739676,311270,2107,97,22,55786924
2022-03-23,3868171,5792,65592780,3798752,311270,2104,95,20,55889039
2022-03-24,3930953,5828,65706632,3860294,311270,2149,102,18,55961916
2022-03-25,3990949,5854,65836260,3919266,311270,2152,96,21,56042388
2022-03-26,4043304,5885,65953829,3970733,311270,2159,100,21,56128914
2022-03-27,4091417,5896,66069576,4018073,311270,2176,102,25,56189736
2022-03-28,4137296,5902,66178216,4063279,311270,2301,114,26,56220153
2022-03-29,4196055,5933,66276358,4120634,311270,2364,119,28,56293584
2022-03-30,4263103,5967,66416441,4186566,311270,2446,102,23,56359439
2022-03-31,4326841,5999,66546212,4249127,311270,2492,91,27,56422055
2022-04-01,4387768,6015,66680026,4309072,311270,2533,88,23,56484098
2022-04-02,4443475,6041,66788210,4363960,311270,2522,95,25,56546314
2022-04-03,4492182,6058,66887250,4411953,311270,2581,103,28,56587064
2022-04-04,4539599,6072,66984863,4458635,311270,2699,107,28,56607528
2022-04-05,4597791,6110,67085597,4515970,311270,2836,114,29,56665166
2022-04-06,4658977,6137,67221225,4576037,311270,2811,108,30,56719978
2022-04-07,4720638,6170,67351674,4636625,311270,2746,102,26,56773871
2022-04-08,4780493,6201,67477920,4695316,311270,2818,93,24,56826939
2022-04-09,4831045,6225,67583985,4744943,311270,2844,104,29,56882958
2022-04-10,4877546,6239,67680643,4790659,311270,2941,113,30,56909074
2022-04-11,4920762,6244,67762200,4833128,311270,3092,121,32,56923565
2022-04-12,4966441,6284,67847632,4877898,311270,3145,130,35,56988625
2022-04-13,5019012,6323,67959817,4929502,311270,3147,126,34,57045305
2022-04-14,5073311,6368,68072923,4982744,311270,3138,126,33,57099859
2022-04-15,5122874,6402,68173310,5031387,311270,2982,126,29,57157973
2022-04-16,5165878,6437,68259410,5073548,311270,3002,136,34,57162531
2022-04-17,5200241,6454,68314619,5107245,311270,3069,130,34,57174146
2022-04-18,5241221,6464,68374034,5147508,311270,3178,140,38,57177238
2022-04-19,5277807,6482,68438949,5183321,311270,3276,144,38,57183741
2022-04-20,5320139,6520,68521092,5224514,311270,3329,161,43,57246780
2022-04-21,5374402,6570,68626642,5277548,311270,3320,146,41,57310726
2022-04-22,5424625,6616,68725615,5326800,311270,3236,134,33,57375662
2022-04-23,5466345,6660,68809729,5367585,311270,3210,134,33,57439804
2022-04-24,5504565,6681,68879614,5405094,311270,3152,135,34,57467993
2022-04-25,5535821,6698,68936115,5435714,311270,3189,132,36,57480049
2022-04-26,5571159,6747,68999108,5470232,311270,3291,141,36,57484514
2022-04-27,5614012,6793,69073514,5512113,311270,3391,142,38,57548962
2022-04-28,5659466,6843,69172527,5557288,311270,3330,149,35,57609488
2022-04-29,5704395,6869,69264961,5601175,311270,3169,137,30,57667838
2022-04-30,5742360,6922,69345105,5638235,311270,3177,139,28,57726470
2022-05-01,5775572,6937,69416570,5670631,311270,3099,149,31,57751008
2022-05-02,5807319,6950,69477142,5701580,311270,3218,136,34,57759823
2022-05-03,5842487,6991,69543932,5735782,311270,3088,143,36,57803355
2022-05-04,6069037,7047,69633418,5961268,311270,3104,142,32,57860092
2022-05-05,6122957,7103,69736592,6014127,311270,3131,133,36,57921388
2022-05-06,6165105,7133,69815498,6055226,311270,3125,127,32,57985957
2022-05-07,6207526,7177,69899709,6096672,311270,3071,130,30,58047792
2022-05-08,6243113,7196,69970822,6131471,311270,3073,131,31,58068709
2022-05-09,6282370,7199,70040749,6169963,311270,3139,129,28,58075297
2022-05-10,6328508,7248,70117750,6215140,311270,3168,123,31,58134062
2022-05-11,6384764,7299,70226063,6270200,311270,3102,114,27,58200077
2022-05-12,6442558,7354,70329030,6326870,311270,3004,122,28,58266812
2022-05-13,6497556,7406,70433292,6380651,311270,2933,123,27,58335000
2022-05-14,6545977,7459,70522263,6428071,311270,2956,121,26,58396952
2022-05-15,6588148,7480,70597113,6469357,311270,2988,129,25,58417708
2022-05-16,6631359,7493,70676569,6511811,311270,3101,138,26,58427221
2022-05-17,6682538,7559,70755635,6561900,311270,3162,131,27,58487865
2022-05-18,6752732,7612,70863587,6631019,311270,3134,134,26,58554430
2022-05-19,6807726,7664,70972059,6685008,311270,2986,121,26,58623989
2022-05-20,6857879,7715,71068774,6734224,311270,2891,118,26,58693850
2022-05-21,6905118,7761,71152963,6780604,311270,2829,107,23,58756364
2022-05-22,6943785,7781,71219073,6818513,311270,2844,108,20,58776205
2022-05-23,6979827,7798,71286114,6853999,311270,2912,107,19,58784623
2022-05-24,7020862,7866,71359956,6894229,311270,2927,117,18,58840032
2022-05-25,7066298,7907,71455210,6938742,311270,2889,108,16,58902502
2022-05-26,7112650,7978,71563709,6984210,311270,2905,101,20,58964787
2022-05-27,7152007,8017,71659625,7022744,311270,2863,100,18,59028547
2022-05-28,7185715,8075,71736869,7055630,311270,2715,92,15,59088951
2022-05-29,7213431,8115,71772489,7213431,311270,2712,90,12,59110596
2022-05-30,7240143,8115,71845392,7240143,311270,2717,95,14,59110596
