"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2020-05-24,7299,103,1224795,2420,6507,33,5,5,0
2020-05-25,7303,103,1244203,2419,6530,31,5,5,0
2020-05-26,7318,103,1288223,2427,6551,30,5,5,0
2020-05-27,7324,103,1338321,2428,6558,30,6,3,0
2020-05-28,7342,103,1367444,2435,6580,29,5,3,0
2020-05-29,7358,103,1397622,2443,6580,23,4,3,0
2020-05-30,7369,103,1428538,2443,6613,22,4,3,0
2020-05-31,7379,103,1454568,2446,6611,20,4,1,0
2020-06-01,7387,103,1472220,2447,6615,20,3,1,0
2020-06-02,7404,103,1490387,2448,6620,26,4,2,0
2020-06-03,7412,103,1512700,2449,6635,25,5,2,0
2020-06-04,7423,103,1546329,2450,6660,23,4,2,0
2020-06-05,7434,103,1579192,2454,6676,21,3,2,0
2020-06-06,7436,103,1590588,2456,6684,21,4,2,0
2020-06-07,7440,103,1617462,2457,6693,18,3,2,0
2020-06-08,7446,103,1633515,2458,6700,19,3,2,0
2020-06-09,7448,103,1650684,2458,6714,19,2,2,0
2020-06-10,7455,103,1679954,2458,6736,20,3,2,0
2020-06-11,7464,103,1711223,2459,6751,18,2,2,0
2020-06-12,7468,103,1745550,2461,6773,18,2,2,0
2020-06-13,7481,103,1782651,2462,6802,16,2,1,0
2020-06-14,7499,103,1812353,2462,6828,16,3,1,0
2020-06-15,7514,103,1828149,2462,6841,17,4,1,0
2020-06-16,7526,103,1848347,2462,6846,17,3,2,0
2020-06-17,7549,103,1881519,2463,6860,16,3,3,0
2020-06-18,7570,103,1927497,2464,6860,14,3,2,0
2020-06-19,7588,103,1970205,2464,6870,15,2,2,0
2020-06-20,7614,103,2005378,2464,6877,17,3,0,0
2020-06-21,7639,103,2041324,2465,6885,14,2,0,0
2020-06-22,7652,103,2107849,2465,6892,16,2,0,0
2020-06-23,7670,103,2132821,2467,6904,19,3,0,0
2020-06-24,7699,104,2180424,2467,6913,16,2,0,0
2020-06-25,7735,105,2232341,2467,6930,16,2,0,0
2020-06-26,7772,105,2281839,2468,6946,12,1,0,0
2020-06-27,7818,105,2336061,2468,6967,12,1,0,0
2020-06-28,7863,105,2379175,2469,6981,11,1,0,0
2020-06-29,7944,105,2415695,2472,6996,15,1,0,0
2020-06-30,8011,105,2455982,2474,7023,14,1,0,0
2020-07-01,8097,105,2505923,2474,7051,18,3,0,0
2020-07-02,8178,105,2563782,2475,7078,24,5,0,0
2020-07-03,8243,105,2617860,2475,7116,27,7,0,0
2020-07-04,8349,105,2668036,2475,7153,29,4,0,0
2020-07-05,8436,105,2713435,2481,7197,30,4,0,0
2020-07-06,8573,107,2759165,2484,7218,34,6,0,0
2020-07-07,8742,107,2801107,2485,7253,39,10,0,0
2020-07-08,8872,107,2856406,2490,7284,46,8,0,0
2020-07-09,9045,107,2910831,2494,7372,45,10,0,0
2020-07-10,9345,107,2970268,2499,7432,54,13,0,0
2020-07-11,9537,108,3021493,2503,7519,55,16,0,0
2020-07-12,9781,109,3075488,2504,7523,67,17,0,0
2020-07-13,9964,109,3117788,2505,7564,92,18,0,0
2020-07-14,10235,111,3162237,2506,7630,90,27,0,0
2020-07-15,10479,112,3222141,2514,7723,111,28,0,0
2020-07-16,10794,114,3287716,2517,7831,114,30,0,0
2020-07-17,11219,117,3350464,2519,7912,127,32,22,0
2020-07-18,11423,120,3413831,2520,7955,115,26,18,0
2020-07-19,11784,123,3476463,2520,8066,135,29,18,0
2020-07-20,12052,124,3534425,2522,8188,156,33,17,0
2020-07-21,12410,127,3590735,2522,8336,182,38,23,0
2020-07-22,12878,129,3650529,2525,8445,215,42,25,0
2020-07-23,13285,134,3719837,2527,8564,211,41,25,0
2020-07-24,13574,141,3795421,2529,8718,217,44,1,0
2020-07-25,13927,146,3859505,2529,8804,239,46,1,0
2020-07-26,14380,156,3935124,2531,8957,241,46,22,0
2020-07-27,14912,162,3987090,2531,9098,259,49,24,0
2020-07-28,15281,168,4032061,2533,9218,275,47,24,0
2020-07-29,15560,177,4098249,2538,9407,323,46,1,0
2020-07-30,16277,190,4163102,2543,9541,330,40,1,0
2020-07-31,16880,198,4238305,2547,9765,367,44,27,0
2020-08-01,17254,202,4307224,2550,9982,401,50,28,0
2020-08-02,17895,209,4364382,2554,10206,408,46,30,0
2020-08-03,18290,222,4429911,2556,10403,439,43,31,0
2020-08-04,18702,233,4481617,2558,10577,483,44,5,0
2020-08-05,19416,248,4552081,2561,10721,566,51,36,0
2020-08-06,19863,256,4632089,2562,10926,600,52,34,0
2020-08-07,20273,267,4724026,2564,11128,632,51,33,0
2020-08-08,20698,279,4764223,2564,11367,659,53,35,0
2020-08-09,21084,296,4857414,2564,11680,659,51,32,0
2020-08-10,21397,315,4918546,2565,11949,664,55,37,0
2020-08-11,21714,334,4980172,2566,12200,673,59,33,0
2020-08-12,22127,355,5041344,2566,12587,686,51,32,0
2020-08-13,22358,364,5109785,2568,12809,686,44,31,0
2020-08-14,22742,378,5180414,2572,13158,679,47,31,0
2020-08-15,23035,382,5243784,2573,13442,683,48,33,0
2020-08-16,23288,399,5297558,2574,13893,680,47,34,0
2020-08-17,23559,424,5336097,2575,14346,674,51,37,0
2020-08-18,23773,441,5380613,2576,14736,682,52,37,0
2020-08-19,23993,454,5440495,2581,15054,694,53,34,0
2020-08-20,24236,467,5508831,2582,17661,644,51,33,0
2020-08-21,24407,476,5579980,2583,18268,647,47,31,0
2020-08-22,24602,489,5647677,2592,18567,631,43,27,0
2020-08-23,24812,506,5706587,2596,19041,604,39,26,0
2020-08-24,24916,521,5758034,2598,19411,659,38,22,0
2020-08-25,25053,529,5814709,2598,19622,644,42,23,0
2020-08-26,25205,553,5886412,2600,19908,603,46,20,0
2020-08-27,25322,575,5972680,2602,20174,558,35,15,0
2020-08-28,25448,586,6052236,2607,20441,543,35,21,0
2020-08-29,25547,604,6119791,2611,20664,510,32,21,0
2020-08-30,25670,615,6168229,2615,20924,501,31,15,0
2020-08-31,25746,656,6214453,2616,21158,481,27,17,0
2020-09-01,25819,661,6255832,2618,21311,450,26,10,0
2020-09-02,25923,667,6319795,2620,21498,433,23,16,0
2020-09-03,26049,682,6455989,2622,21720,391,26,18,0
2020-09-04,26136,741,6526950,2622,21978,357,27,17,0
2020-09-05,26207,752,6590788,2624,22138,326,27,19,0
2020-09-06,26279,757,6657348,2627,22275,310,26,20,0
2020-09-07,26322,766,6693434,2630,22411,294,32,21,0
2020-09-08,26374,774,6730397,2633,22532,263,29,16,0
2020-09-09,26465,785,6789333,2642,22671,221,26,15,0
2020-09-10,26513,792,6849431,2643,22844,195,23,15,0
2020-09-11,26565,801,6928153,2646,23025,163,18,12,0
2020-09-12,26606,807,6976155,2649,23137,151,15,10,0
2020-09-13,26650,813,7016090,2649,23270,137,17,7,0
2020-09-14,26691,820,7047036,2649,23386,141,18,10,0
2020-09-15,26737,820,7076652,2650,23460,139,17,10,0
2020-09-16,26779,828,7124384,2651,23534,126,16,9,0
2020-09-17,26813,836,7178741,2653,23600,117,16,9,0
2020-09-18,26861,841,7224163,2653,23663,108,15,9,0
2020-09-19,26885,847,7263213,2653,23770,106,12,7,0
2020-09-20,26898,853,7296252,2656,23870,109,10,6,0
2020-09-21,26912,855,7319688,2657,23965,107,8,4,0
2020-09-22,26942,858,7351283,2660,24026,100,11,6,0
2020-09-23,26974,863,7393693,2662,24111,89,11,7,0
2020-09-24,26983,865,7441327,2665,24137,81,11,7,0
2020-09-25,27000,873,7479815,2665,24209,71,11,7,0
2020-09-26,27016,874,7517520,2669,24257,68,12,5,0
2020-09-27,27040,876,7546223,2677,24317,66,12,5,0
2020-09-28,27044,879,7563322,2677,24360,62,11,4,0
2020-09-29,27063,886,7589332,2685,24396,60,8,4,0
2020-09-30,27078,890,7637403,2685,24427,55,9,3,0
2020-10-01,27096,892,7679651,2686,24457,50,9,3,0
2020-10-02,27113,894,7716580,2691,24497,51,6,3,0
2020-10-03,27121,897,7746733,2692,24522,49,6,3,0
2020-10-04,27136,898,7772921,2693,24538,46,6,1,0
2020-10-05,27149,898,7795523,2694,24564,46,6,2,0
2020-10-06,27174,899,7819472,2695,24588,37,5,2,0
2020-10-07,27182,901,7852692,2696,24607,32,6,0,0
2020-10-08,27206,901,7895078,2698,24620,31,3,0,0
2020-10-09,27229,901,7936192,2701,24641,28,4,0,0
2020-10-10,27244,901,7976790,2702,24656,31,4,0,0
2020-10-11,27264,902,8008111,2706,24668,31,2,0,0
2020-10-12,27286,902,8035558,2708,24683,32,1,0,0
2020-10-13,27316,903,8062988,2716,24703,32,1,0,0
2020-10-14,27341,908,8109603,2720,24709,28,1,0,0
2020-10-15,27362,908,8153116,2726,24722,26,1,0,0
2020-10-16,27371,908,8196994,2728,24749,20,1,0,0
2020-10-17,27383,908,8239368,2733,24758,18,1,0,0
2020-10-18,27391,908,8276036,2738,24768,16,1,0,0
2020-10-19,27399,909,8303374,2738,24772,17,1,0,0
2020-10-20,27430,909,8332247,2762,24786,17,1,0,0
2020-10-21,27444,909,8378006,2765,24808,16,1,0,0
2020-10-22,27466,909,8423824,2774,24820,16,1,0,0
2020-10-23,27484,909,8467326,2784,24828,20,0,0,0
2020-10-24,27499,909,8505211,2788,24838,19,0,0,0
2020-10-25,27520,909,8535842,2795,24845,17,0,0,0
2020-10-26,27527,909,8567028,2800,24863,16,0,0,0
2020-10-27,27541,909,8598558,2802,24868,15,1,0,0
2020-10-28,27555,911,8650241,2807,24880,13,1,0,0
2020-10-29,27570,911,8700911,2815,24893,19,1,0,0
2020-10-30,27582,911,8748442,2818,24898,20,1,0,0
2020-10-31,27590,911,8789279,2822,24978,17,1,0,0
2020-11-01,27595,911,8825186,2824,24990,17,1,1,0
2020-11-02,27602,911,8855401,2825,25010,16,1,1,0
2020-11-03,27610,911,8887171,2830,25038,15,1,1,0
2020-11-04,27622,911,8933563,2834,25060,20,1,1,0
2020-11-05,27634,911,8977142,2844,25071,21,1,1,0
2020-11-06,27645,911,9023613,2846,25077,20,1,1,0
2020-11-07,27652,911,9062355,2848,25089,19,1,1,0
2020-11-08,27658,911,9097814,2851,25097,19,1,1,0
2020-11-09,27668,911,9126840,2854,25100,20,1,1,0
2020-11-10,27677,911,9160213,2858,25102,20,1,1,0
2020-11-11,27685,911,9212619,2862,25103,22,0,0,0
2020-11-12,27698,911,9268481,2870,25108,22,0,0,0
2020-11-13,27703,911,9308474,2876,25114,22,0,0,0
2020-11-14,27711,911,9348696,2880,25119,21,0,0,0
2020-11-15,27728,911,9379339,2888,25125,22,0,0,0
2020-11-16,27750,911,9401769,2907,25134,24,0,0,0
2020-11-17,27760,911,9441350,2913,25140,23,0,0,0
2020-11-18,27777,911,9498046,2923,25141,22,0,0,0
2020-11-19,27784,911,9559001,2925,25142,26,0,0,0
2020-11-20,27792,911,9619393,2930,25143,23,0,0,0
2020-11-21,27806,911,9671796,2934,25150,25,0,0,0
2020-11-22,27821,911,9714007,2938,25152,22,0,0,0
2020-11-23,27835,911,9746722,2948,25156,21,0,0,0
2020-11-24,27848,911,9780480,2955,25157,26,0,0,0
2020-11-25,27856,911,9832067,2959,25163,24,0,0,0
2020-11-26,27864,911,9878139,2967,25170,24,0,0,0
2020-11-27,27874,911,9922615,2973,25186,22,0,0,0
2020-11-28,27885,911,9952658,2976,25200,22,0,0,0
2020-11-29,27892,911,9975692,2979,25204,21,0,0,0
2020-11-30,27903,912,10000219,2981,25213,22,0,0,0
2020-12-01,27912,912,10027337,2985,25222,21,0,0,0
2020-12-02,27923,912,10068443,2990,25231,21,0,0,0
2020-12-03,27940,912,10104210,2997,25236,26,0,0,0
2020-12-04,27949,912,10134668,3001,25245,27,0,0,0
2020-12-05,27956,912,10161634,3006,25252,28,0,0,0
2020-12-06,27965,912,10184720,3010,25255,29,0,0,0
2020-12-07,27972,912,10206753,3013,25258,33,0,0,0
2020-12-08,27987,912,10229311,3022,25263,37,0,0,0
2020-12-09,27993,912,10265843,3026,25269,32,0,0,0
2020-12-10,28001,912,10303104,3032,25275,38,0,0,0
2020-12-11,28012,912,10333910,3034,25278,38,0,0,0
2020-12-12,28025,912,10359301,3036,25282,40,0,0,0
2020-12-13,28030,912,10379994,3037,25286,34,0,0,0
2020-12-14,28039,912,10400623,3042,25295,28,1,0,0
2020-12-15,28047,912,10421329,3046,25299,31,1,0,0
2020-12-16,28059,912,10453300,3051,25299,28,1,0,0
2020-12-17,28072,912,10481898,3055,25305,29,1,0,0
2020-12-18,28093,912,10504909,3059,25310,24,0,0,0
2020-12-19,28128,912,10537259,3062,25311,25,0,0,0
2020-12-20,28172,912,10583634,3068,25318,26,0,0,0
2020-12-21,28198,912,10651486,3070,25322,23,0,0,0
2020-12-22,28219,912,10727580,3070,25329,22,0,0,0
2020-12-23,28237,912,10817253,3071,25332,20,0,0,0
2020-12-24,28262,912,10917267,3078,25336,21,0,0,0
2020-12-25,28276,912,11010631,3083,25341,24,0,0,0
2020-12-26,28296,912,11061500,3088,25340,23,0,0,0
2020-12-27,28312,912,11096776,3092,25342,25,0,0,0
2020-12-28,28337,913,11126202,3101,25352,19,0,0,0
2020-12-29,28350,913,11165514,3105,25358,24,0,0,0
2020-12-30,28381,913,11205827,3110,25363,19,0,0,0
2020-12-31,28407,913,11260636,3116,25366,22,0,0,0
2021-01-01,28427,913,11316982,3123,25367,20,0,0,0
2021-01-02,28470,913,11377594,3135,25375,25,0,0,0
2021-01-03,28483,913,11428730,3134,25382,26,0,0,0
2021-01-04,28505,913,11505997,3145,25382,26,0,0,0
2021-01-05,28523,913,11590672,3151,25392,32,0,0,0
2021-01-06,28536,913,11691946,3156,25392,37,0,0,0
2021-01-07,28546,913,11779835,3160,25399,38,0,0,0
2021-01-08,28571,913,11852383,3173,25405,41,0,0,0
2021-01-09,28582,913,11928140,3177,25406,40,0,0,0
2021-01-10,28595,913,12004467,3178,25411,41,0,0,0
2021-01-11,28614,913,12079425,3185,25423,45,0,1,0
2021-01-12,28634,913,12139602,3189,25429,47,0,1,0
2021-01-13,28650,913,12209377,3195,25443,44,1,1,0
2021-01-14,28658,913,12272547,3203,25450,47,1,1,0
2021-01-15,28669,913,12327753,3210,25457,51,1,1,0
2021-01-16,28689,913,12372409,3215,25470,47,2,0,0
2021-01-17,28708,913,12405954,3218,25481,38,2,0,0
2021-01-18,28721,913,12447974,3219,25497,34,2,0,0
2021-01-19,28731,913,12488954,3225,25498,33,2,0,0
2021-01-20,28740,913,12546647,3229,25510,36,1,0,0
2021-01-21,28749,913,12594719,3232,25519,32,1,0,0
2021-01-22,28755,913,12644281,3239,25527,34,1,0,0
2021-01-23,28761,913,12681350,3241,25539,32,0,0,0
2021-01-24,28766,913,12713317,3243,25550,26,0,0,0
2021-01-25,28777,913,12748337,3245,25562,25,0,0,0
2021-01-26,28780,913,12778139,3246,25564,28,0,0,0
2021-01-27,28787,913,12814349,3249,25572,21,0,0,0
2021-01-28,28794,913,12848213,3251,25584,21,0,0,0
2021-01-29,28800,913,12888924,3254,25585,20,0,0,0
2021-01-30,28806,913,12924307,3257,25592,14,0,0,0
2021-01-31,28812,913,12951776,3260,25607,14,0,0,0
2021-02-01,28818,913,12982095,3259,25607,10,0,0,0
2021-02-02,28824,913,13018447,3262,25616,9,0,0,0
2021-02-03,28829,913,13077667,3266,25617,9,0,0,0
2021-02-04,28838,913,13128847,3269,25624,10,0,0,0
2021-02-05,28842,913,13174416,3269,25624,10,0,0,0
2021-02-06,28848,913,13234439,3273,25627,9,0,0,0
2021-02-07,28850,913,13275630,3275,25627,11,0,0,0
2021-02-08,28857,913,13314092,3278,25633,10,0,0,0
2021-02-09,28860,913,13353404,3279,25640,11,1,0,0
2021-02-10,28871,913,13418052,3284,25644,12,1,0,0
2021-02-11,28879,913,13478541,3287,25646,12,1,0,0
2021-02-12,28887,913,13536915,3288,25652,12,1,0,0
2021-02-13,28892,913,13586581,3290,25656,11,1,0,0
2021-02-14,28898,913,13638907,3291,25659,12,0,0,0
2021-02-15,28900,913,13702483,3291,25666,14,0,0,0
2021-02-16,28905,913,13757442,3291,25668,13,0,0,0
2021-02-17,28911,913,13842302,3293,25672,12,0,0,0
2021-02-18,28912,913,13915464,3293,25673,11,0,0,0
2021-02-19,28918,913,13972586,3294,25676,10,1,0,0
2021-02-20,28920,913,14019006,3295,25682,10,1,0,0
2021-02-21,28926,913,14053806,3298,25684,10,1,0,20
2021-02-22,28930,913,14089599,3301,25684,11,1,0,1836
2021-02-23,28937,913,14133828,3304,25687,12,0,0,2787
2021-02-24,28939,913,14190604,3305,25693,12,0,0,6926
2021-02-25,28947,913,14240544,3306,25698,13,0,0,11907
2021-02-26,28958,913,14288433,3311,25700,17,0,0,16989
2021-02-27,28965,913,14321865,3312,25704,21,1,0,19527
2021-02-28,28970,913,14349465,3312,25705,19,1,0,20071
2021-03-01,28978,913,14373691,3317,25711,17,1,0,23631
2021-03-02,28986,913,14413665,3322,25716,24,1,0,28574
2021-03-03,28996,913,14466588,3326,25720,20,1,0,35217
2021-03-04,29007,913,14515635,3333,25722,26,1,0,43008
2021-03-05,29020,913,14563270,3335,25727,25,1,0,51000
2021-03-06,29030,913,14600442,3341,25729,29,1,0,56073
2021-03-07,29037,913,14628827,3347,25729,29,1,0,57478
2021-03-08,29046,913,14663973,3354,25730,29,1,0,62374
2021-03-09,29061,913,14691576,3363,25732,37,1,1,69455
2021-03-10,29075,913,14738885,3372,25737,42,1,1,80747
2021-03-11,29090,913,14789896,3381,25746,46,1,0,95000
2021-03-12,29102,913,14834911,3385,25750,44,1,0,105109
2021-03-13,29112,913,14871900,3395,25753,48,0,0,121008
2021-03-14,29117,913,14901292,3397,25755,41,0,0,122791
2021-03-15,29130,913,14933604,3407,25758,37,0,0,125021
2021-03-16,29137,913,14967447,3412,25759,43,0,0,135746
2021-03-17,29153,913,15021707,3422,25761,47,1,0,157950
2021-03-18,29166,913,15072203,3432,25763,46,1,0,176057
2021-03-19,29183,913,15116285,3444,25765,63,1,0,190754
2021-03-20,29192,913,15152322,3450,25766,64,3,0,203831
2021-03-21,29196,913,15187732,3452,25770,60,2,0,206782
2021-03-22,29206,913,15218280,3457,25775,64,1,0,223592
2021-03-23,29211,913,15247852,3458,25778,66,1,0,246613
2021-03-24,29220,913,15295578,3465,25783,72,1,0,259392
2021-03-25,29228,913,15334583,3470,25789,71,1,0,275739
2021-03-26,29240,913,15373401,3479,25793,74,1,0,308081
2021-03-27,29253,913,15403078,3489,25794,75,2,0,322054
2021-03-28,29260,913,15438469,3496,25797,77,2,0,327110
2021-03-29,29278,913,15483555,3511,25803,78,2,0,339423
2021-03-30,29296,913,15528444,3524,25806,83,2,0,357408
2021-03-31,29305,913,15613220,3529,25813,76,1,0,379631
2021-04-01,29323,913,15698886,3543,25813,87,1,0,419665
2021-04-02,29335,913,15776966,3555,25815,86,1,0,446031
2021-04-03,29341,913,15833044,3558,25828,78,2,0,450477
2021-04-04,29348,913,15865399,3564,25830,81,3,0,455577
2021-04-05,29357,913,15892476,3570,25831,84,3,0,456774
2021-04-06,29365,913,15921057,3571,25841,79,2,0,461521
2021-04-07,29379,913,15953618,3579,25851,82,2,0,484900
2021-04-08,29385,913,15998167,3583,25859,76,2,0,509955
2021-04-09,29390,913,16049155,3586,25873,76,2,0,1077511
2021-04-10,29396,913,16083324,3587,25882,69,2,0,1138866
2021-04-11,29405,913,16113569,3590,25885,65,1,0,1166568
2021-04-12,29419,913,16145886,3593,25888,62,1,0,1178302
2021-04-13,29437,914,16174398,3606,25890,63,2,0,1194031
2021-04-14,29450,914,16220191,3616,25907,59,2,0,1295672
2021-04-15,29469,914,16264597,3621,25911,50,2,0,1359305
2021-04-16,29484,914,16303749,3629,25917,46,2,0,1420577
2021-04-17,29505,914,16333427,3641,25950,44,2,0,1474537
2021-04-18,29519,914,16357455,3649,25961,44,3,0,1496608
2021-04-19,29543,914,16386103,3661,25966,44,3,0,1586252
2021-04-20,29559,914,16413981,3673,25979,48,3,0,1653286
2021-04-21,29578,914,16451730,3681,25978,47,2,1,1718107
2021-04-22,29602,914,16488916,3698,25982,47,1,1,1785698
2021-04-23,29640,914,16522373,3715,25991,61,1,1,1855601
2021-04-24,29658,914,16560521,3731,25994,68,1,1,1914047
2021-04-25,29666,914,16603515,3737,25999,68,1,1,1934087
2021-04-26,29695,914,16644144,3758,26018,73,1,1,1937485
2021-04-27,29725,914,16686634,3772,26059,71,1,1,1969337
2021-04-28,29750,914,16746096,3786,26072,75,2,1,2029544
2021-04-29,29779,914,16796518,3799,26081,69,2,1,2112285
2021-04-30,29801,914,16840781,3806,26090,72,2,1,2179544
2021-05-01,29812,914,16877232,3810,26103,73,2,1,2234844
2021-05-02,29826,914,16910573,3820,26118,63,2,1,2254074
2021-05-03,29841,914,16946216,3829,26130,59,2,1,2260615
2021-05-04,29852,914,16976949,3832,26135,60,1,1,2316969
2021-05-05,29866,914,17030186,3835,26162,54,1,1,2396314
2021-05-06,29886,914,17080821,3844,26179,46,1,1,2473529
2021-05-07,29897,914,17125627,3850,26207,39,1,1,2554531
2021-05-08,29906,914,17180714,3852,26218,38,1,1,2627725
2021-05-09,29923,914,17222184,3858,26236,35,2,1,2654338
